species	family
Tylototriton_uyenoi	Salamandridae
Tylototriton_yangi	Salamandridae
Tylototriton_taliangensis	Salamandridae
Tylototriton_verrucosus	Salamandridae
Pleurodeles_nebulosus	Salamandridae
Pleurodeles_poireti	Salamandridae
Pleurodeles_waltl	Salamandridae
Salamandrina_perspicillata	Salamandridae
Salamandrina_terdigitata	Salamandridae
Ambystoma_altamirani	Ambystomatidae
Ambystoma_jeffersonianum	Ambystomatidae
Ambystoma_laterale	Ambystomatidae
Ambystoma_amblycephalum	Ambystomatidae
Ambystoma_lermaense	Ambystomatidae
Ambystoma_andersoni	Ambystomatidae
Ambystoma_mexicanum	Ambystomatidae
Ambystoma_rosaceum	Ambystomatidae
Ambystoma_dumerilii	Ambystomatidae
Ambystoma_ordinarium	Ambystomatidae
Ambystoma_tigrinum	Ambystomatidae
Ambystoma_californiense	Ambystomatidae
Ambystoma_annulatum	Ambystomatidae
Ambystoma_bishopi	Ambystomatidae
Ambystoma_cingulatum	Ambystomatidae
Ambystoma_barbouri	Ambystomatidae
Ambystoma_texanum	Ambystomatidae
Ambystoma_mabeei	Ambystomatidae
Ambystoma_flavipiperatum	Ambystomatidae
Ambystoma_bombypellum	Ambystomatidae
Ambystoma_opacum	Ambystomatidae
Ambystoma_gracile	Ambystomatidae
Ambystoma_mavortium	Ambystomatidae
Ambystoma_granulosum	Ambystomatidae
Ambystoma_leorae	Ambystomatidae
Ambystoma_taylori	Ambystomatidae
Ambystoma_macrodactylum	Ambystomatidae
Ambystoma_silvense	Ambystomatidae
Ambystoma_maculatum	Ambystomatidae
Ambystoma_rivulare	Ambystomatidae
Ambystoma_velasci	Ambystomatidae
Ambystoma_talpoideum	Ambystomatidae
Dicamptodon_tenebrosus	Dicamptodontidae
Dicamptodon_ensatus	Dicamptodontidae
Dicamptodon_aterrimus	Dicamptodontidae
Dicamptodon_copei	Dicamptodontidae
Proteus_anguinus	Proteidae
Necturus_punctatus	Proteidae
Necturus_lewisi	Proteidae
Necturus_maculosus	Proteidae
Necturus_beyeri	Proteidae
Necturus_alabamensis	Proteidae
Rhyacotriton_olympicus	Rhyacotritonidae
Rhyacotriton_variegatus	Rhyacotritonidae
Rhyacotriton_kezeri	Rhyacotritonidae
Rhyacotriton_cascadae	Rhyacotritonidae
Amphiuma_tridactylum	Amphiumidae
Amphiuma_pholeter	Amphiumidae
Amphiuma_means	Amphiumidae
Aneides_aeneus	Plethodontidae
Aneides_ferreus	Plethodontidae
Aneides_vagrans	Plethodontidae
Aneides_flavipunctatus	Plethodontidae
Aneides_lugubris	Plethodontidae
Aneides_hardii	Plethodontidae
Desmognathus_abditus	Plethodontidae
Desmognathus_fuscus	Plethodontidae
Desmognathus_planiceps	Plethodontidae
Desmognathus_welteri	Plethodontidae
Desmognathus_ochrophaeus	Plethodontidae
