ntips	method	time	treestatsfunction
599	treestats	0.604007005691528	laplacian_spectrum
599	R equivalent	1.13560390472412	laplacian_spectrum
599	treestats	0.637946844100952	laplacian_spectrum
599	R equivalent	1.87354803085327	laplacian_spectrum
599	treestats	0.601947069168091	laplacian_spectrum
599	R equivalent	1.33488702774048	laplacian_spectrum
599	treestats	0.607733964920044	laplacian_spectrum
599	R equivalent	1.1165919303894	laplacian_spectrum
599	treestats	0.579036951065063	laplacian_spectrum
599	R equivalent	0.0823378562927246	j_one
599	treestats	0.00126910209655762	j_one
599	R equivalent	0.0631051063537598	j_one
599	treestats	0.00138592720031738	j_one
599	R equivalent	0.0908229351043701	j_one
599	treestats	0.00141692161560059	j_one
599	R equivalent	0.0547289848327637	j_one
599	treestats	0.00125408172607422	j_one
599	R equivalent	0.0594580173492432	j_one
599	treestats	0.00125908851623535	j_one
599	R equivalent	0.0842349529266357	j_one
599	treestats	0.00122404098510742	j_one
599	R equivalent	0.0589799880981445	j_one
599	treestats	0.00127601623535156	j_one
599	R equivalent	0.0909328460693359	j_one
599	treestats	0.00132608413696289	j_one
599	R equivalent	0.0569489002227783	j_one
599	treestats	0.00131011009216309	j_one
599	R equivalent	0.0831558704376221	j_one
599	treestats	0.00123810768127441	j_one
599	R equivalent	0.00720810890197754	B1
599	treestats	0.00125694274902344	B1
599	R equivalent	0.00725889205932617	B1
599	treestats	0.00122308731079102	B1
599	R equivalent	0.00700783729553223	B1
599	treestats	0.00122904777526855	B1
599	R equivalent	0.00708484649658203	B1
599	treestats	0.00124502182006836	B1
599	R equivalent	0.00698089599609375	B1
599	treestats	0.00121903419494629	B1
599	R equivalent	0.0074460506439209	B1
599	treestats	0.00124597549438477	B1
599	R equivalent	0.00762200355529785	B1
599	treestats	0.00122189521789551	B1
599	R equivalent	0.00778985023498535	B1
599	treestats	0.00124311447143555	B1
599	R equivalent	0.00756692886352539	B1
599	treestats	0.00123691558837891	B1
599	R equivalent	0.00767111778259277	B1
599	treestats	0.00122904777526855	B1
599	R equivalent	0.00780296325683594	B2
599	treestats	0.00121593475341797	B2
599	R equivalent	0.00799393653869629	B2
599	treestats	0.00124096870422363	B2
599	R equivalent	0.00801491737365723	B2
599	treestats	0.00123906135559082	B2
599	R equivalent	0.00801706314086914	B2
599	treestats	0.00121808052062988	B2
599	R equivalent	0.0080409049987793	B2
599	treestats	0.00120687484741211	B2
599	R equivalent	0.379295110702515	B2
599	treestats	0.00123095512390137	B2
599	R equivalent	0.00738310813903809	B2
599	treestats	0.0012359619140625	B2
599	R equivalent	0.0083930492401123	B2
599	treestats	0.00142621994018555	B2
599	R equivalent	0.00911998748779297	B2
599	treestats	0.00127601623535156	B2
599	R equivalent	0.00816512107849121	B2
599	treestats	0.0020301342010498	B2
599	R equivalent	0.0164940357208252	area_per_pair
599	treestats	0.00253796577453613	area_per_pair
599	R equivalent	0.0172009468078613	area_per_pair
599	treestats	0.0026390552520752	area_per_pair
599	R equivalent	0.0157990455627441	area_per_pair
599	treestats	0.00258493423461914	area_per_pair
599	R equivalent	0.0156791210174561	area_per_pair
599	treestats	0.00242996215820312	area_per_pair
599	R equivalent	0.0151751041412354	area_per_pair
599	treestats	0.00244402885437012	area_per_pair
599	R equivalent	0.0151798725128174	area_per_pair
599	treestats	0.00258111953735352	area_per_pair
599	R equivalent	0.016618013381958	area_per_pair
599	treestats	0.00249004364013672	area_per_pair
599	R equivalent	0.0166749954223633	area_per_pair
599	treestats	0.00273704528808594	area_per_pair
599	R equivalent	0.057183027267456	area_per_pair
599	treestats	0.00503087043762207	area_per_pair
599	R equivalent	0.0150301456451416	area_per_pair
599	treestats	0.00237488746643066	area_per_pair
599	R equivalent	0.00711202621459961	average_leaf_depth
599	treestats	0.00125002861022949	average_leaf_depth
599	R equivalent	0.00692892074584961	average_leaf_depth
599	treestats	0.00121402740478516	average_leaf_depth
599	R equivalent	0.00676989555358887	average_leaf_depth
599	treestats	0.00121712684631348	average_leaf_depth
599	R equivalent	0.00677895545959473	average_leaf_depth
599	treestats	0.00120091438293457	average_leaf_depth
599	R equivalent	0.00689792633056641	average_leaf_depth
599	treestats	0.00121092796325684	average_leaf_depth
599	R equivalent	0.00689506530761719	average_leaf_depth
599	treestats	0.00124287605285645	average_leaf_depth
599	R equivalent	0.00699591636657715	average_leaf_depth
599	treestats	0.0012199878692627	average_leaf_depth
599	R equivalent	0.00761890411376953	average_leaf_depth
599	treestats	0.00121903419494629	average_leaf_depth
599	R equivalent	0.00763106346130371	average_leaf_depth
599	treestats	0.00124096870422363	average_leaf_depth
599	R equivalent	0.0078270435333252	average_leaf_depth
599	treestats	0.00120902061462402	average_leaf_depth
599	R equivalent	0.00789284706115723	mean_I
599	treestats	0.00122404098510742	mean_I
599	R equivalent	0.00860214233398438	mean_I
599	treestats	0.00136280059814453	mean_I
599	R equivalent	0.00880694389343262	mean_I
599	treestats	0.00140094757080078	mean_I
599	R equivalent	0.00860905647277832	mean_I
599	treestats	0.00134015083312988	mean_I
599	R equivalent	0.00864195823669434	mean_I
599	treestats	0.00123000144958496	mean_I
599	R equivalent	0.00860309600830078	mean_I
599	treestats	0.00534200668334961	mean_I
599	R equivalent	0.00908017158508301	mean_I
599	treestats	0.00126314163208008	mean_I
599	R equivalent	0.0438559055328369	mean_I
599	treestats	0.00129199028015137	mean_I
599	R equivalent	0.00820207595825195	mean_I
599	treestats	0.00130105018615723	mean_I
599	R equivalent	0.00854206085205078	mean_I
599	treestats	0.00133800506591797	mean_I
599	R equivalent	0.0194740295410156	ew_Colless
599	treestats	0.00121784210205078	ew_Colless
599	R equivalent	0.0143179893493652	ew_Colless
599	treestats	0.00120401382446289	ew_Colless
599	R equivalent	0.0138778686523438	ew_Colless
599	treestats	0.00121116638183594	ew_Colless
599	R equivalent	0.0129640102386475	ew_Colless
599	treestats	0.0012049674987793	ew_Colless
599	R equivalent	0.013930082321167	ew_Colless
599	treestats	0.00120019912719727	ew_Colless
599	R equivalent	0.0193638801574707	ew_Colless
599	treestats	0.00127005577087402	ew_Colless
599	R equivalent	0.0129139423370361	ew_Colless
599	treestats	0.00130987167358398	ew_Colless
599	R equivalent	0.0125560760498047	ew_Colless
599	treestats	0.0011909008026123	ew_Colless
599	R equivalent	0.0186729431152344	ew_Colless
599	treestats	0.00130510330200195	ew_Colless
599	R equivalent	0.0127511024475098	ew_Colless
599	treestats	0.00122404098510742	ew_Colless
599	R equivalent	0.00634193420410156	max_del_width
599	treestats	5.79357147216797e-5	max_del_width
599	R equivalent	0.0444018840789795	max_del_width
599	treestats	5.50746917724609e-5	max_del_width
599	R equivalent	0.00595188140869141	max_del_width
599	treestats	5.19752502441406e-5	max_del_width
599	R equivalent	0.00612616539001465	max_del_width
599	treestats	5.50746917724609e-5	max_del_width
599	R equivalent	0.00617003440856934	max_del_width
599	treestats	5.38825988769531e-5	max_del_width
599	R equivalent	0.00609397888183594	max_del_width
599	treestats	5.48362731933594e-5	max_del_width
599	R equivalent	0.00624179840087891	max_del_width
599	treestats	5.38825988769531e-5	max_del_width
599	R equivalent	0.00650811195373535	max_del_width
599	treestats	5.10215759277344e-5	max_del_width
599	R equivalent	0.00661897659301758	max_del_width
599	treestats	5.41210174560547e-5	max_del_width
599	R equivalent	0.00644898414611816	max_del_width
599	treestats	5.29289245605469e-5	max_del_width
599	R equivalent	0.00536704063415527	max_depth
599	treestats	4.69684600830078e-5	max_depth
599	R equivalent	0.00547695159912109	max_depth
599	treestats	3.814697265625e-5	max_depth
599	R equivalent	0.00524687767028809	max_depth
599	treestats	6.103515625e-5	max_depth
599	R equivalent	0.00459814071655273	max_depth
599	treestats	3.60012054443359e-5	max_depth
599	R equivalent	0.00463509559631348	max_depth
599	treestats	4.29153442382812e-5	max_depth
599	R equivalent	0.00469613075256348	max_depth
599	treestats	4.48226928710938e-5	max_depth
599	R equivalent	0.00539493560791016	max_depth
599	treestats	3.60012054443359e-5	max_depth
599	R equivalent	0.00559115409851074	max_depth
599	treestats	4.79221343994141e-5	max_depth
599	R equivalent	0.00552606582641602	max_depth
599	treestats	3.88622283935547e-5	max_depth
599	R equivalent	0.00562596321105957	max_depth
599	treestats	4.81605529785156e-5	max_depth
599	R equivalent	0.00647687911987305	max_width
599	treestats	5.38825988769531e-5	max_width
599	R equivalent	0.00625395774841309	max_width
599	treestats	5.48362731933594e-5	max_width
599	R equivalent	0.00749897956848145	max_width
599	treestats	5.69820404052734e-5	max_width
599	R equivalent	0.00742912292480469	max_width
599	treestats	4.79221343994141e-5	max_width
599	R equivalent	0.00726699829101562	max_width
599	treestats	5.79357147216797e-5	max_width
599	R equivalent	0.0429708957672119	max_width
599	treestats	5.19752502441406e-5	max_width
599	R equivalent	0.00548410415649414	max_width
599	treestats	3.88622283935547e-5	max_width
599	R equivalent	0.0057981014251709	max_width
599	treestats	4.38690185546875e-5	max_width
599	R equivalent	0.00614500045776367	max_width
599	treestats	4.31537628173828e-5	max_width
599	R equivalent	0.00732898712158203	max_width
599	treestats	6.00814819335938e-5	max_width
599	R equivalent	0.00728297233581543	rogers
599	treestats	0.00121903419494629	rogers
599	R equivalent	0.00663900375366211	rogers
599	treestats	0.00118207931518555	rogers
599	R equivalent	0.00689101219177246	rogers
599	treestats	0.00126004219055176	rogers
599	R equivalent	0.00736498832702637	rogers
599	treestats	0.00135207176208496	rogers
599	R equivalent	0.0065159797668457	rogers
599	treestats	0.00122904777526855	rogers
599	R equivalent	0.00640583038330078	rogers
599	treestats	0.00129485130310059	rogers
599	R equivalent	0.00648999214172363	rogers
599	treestats	0.00123214721679688	rogers
599	R equivalent	0.011397123336792	rogers
599	treestats	0.00135588645935059	rogers
599	R equivalent	0.00752496719360352	rogers
599	treestats	0.00120306015014648	rogers
599	R equivalent	0.00641703605651855	rogers
599	treestats	0.00121617317199707	rogers
599	R equivalent	0.00416707992553711	stairs2
599	treestats	0.00117707252502441	stairs2
599	R equivalent	0.00400209426879883	stairs2
599	treestats	0.00118303298950195	stairs2
599	R equivalent	0.00407099723815918	stairs2
599	treestats	0.00118517875671387	stairs2
599	R equivalent	0.00402402877807617	stairs2
599	treestats	0.00119209289550781	stairs2
599	R equivalent	0.00405001640319824	stairs2
599	treestats	0.00125503540039062	stairs2
599	R equivalent	0.00408411026000977	stairs2
599	treestats	0.00119590759277344	stairs2
599	R equivalent	0.00403881072998047	stairs2
599	treestats	0.00117588043212891	stairs2
599	R equivalent	0.00404810905456543	stairs2
599	treestats	0.00118708610534668	stairs2
599	R equivalent	0.00407791137695312	stairs2
599	treestats	0.00123000144958496	stairs2
599	R equivalent	0.00413084030151367	stairs2
599	treestats	0.00120997428894043	stairs2
599	R equivalent	0.00816679000854492	tot_coph
599	treestats	0.00126481056213379	tot_coph
599	R equivalent	0.00808095932006836	tot_coph
599	treestats	0.00130105018615723	tot_coph
599	R equivalent	0.00820517539978027	tot_coph
599	treestats	0.00130486488342285	tot_coph
599	R equivalent	0.0082240104675293	tot_coph
599	treestats	0.00142598152160645	tot_coph
599	R equivalent	0.00844693183898926	tot_coph
599	treestats	0.00138306617736816	tot_coph
599	R equivalent	0.00821995735168457	tot_coph
599	treestats	0.0013880729675293	tot_coph
599	R equivalent	0.0356910228729248	tot_coph
599	treestats	0.00123000144958496	tot_coph
599	R equivalent	0.00718188285827637	tot_coph
599	treestats	0.00119900703430176	tot_coph
599	R equivalent	0.00709891319274902	tot_coph
599	treestats	0.00118899345397949	tot_coph
599	R equivalent	0.00701498985290527	tot_coph
599	treestats	0.00118899345397949	tot_coph
599	R equivalent	0.0122189521789551	var_leaf_depth
599	treestats	6.29425048828125e-5	var_leaf_depth
599	R equivalent	0.0123989582061768	var_leaf_depth
599	treestats	4.29153442382812e-5	var_leaf_depth
599	R equivalent	0.0126321315765381	var_leaf_depth
599	treestats	5.41210174560547e-5	var_leaf_depth
599	R equivalent	0.0136570930480957	var_leaf_depth
599	treestats	5.50746917724609e-5	var_leaf_depth
599	R equivalent	0.0136170387268066	var_leaf_depth
599	treestats	4.79221343994141e-5	var_leaf_depth
599	R equivalent	0.0195999145507812	var_leaf_depth
599	treestats	5.07831573486328e-5	var_leaf_depth
599	R equivalent	0.0138859748840332	var_leaf_depth
599	treestats	4.79221343994141e-5	var_leaf_depth
599	R equivalent	0.0123379230499268	var_leaf_depth
599	treestats	5.00679016113281e-5	var_leaf_depth
599	R equivalent	0.0421919822692871	var_leaf_depth
599	treestats	4.81605529785156e-5	var_leaf_depth
599	R equivalent	0.0120530128479004	var_leaf_depth
599	treestats	4.69684600830078e-5	var_leaf_depth
599	R equivalent	0.0385940074920654	sym_nodes
599	treestats	0.00176811218261719	sym_nodes
599	R equivalent	0.0361888408660889	sym_nodes
599	treestats	0.00176596641540527	sym_nodes
599	R equivalent	0.0391440391540527	sym_nodes
599	treestats	0.00178813934326172	sym_nodes
599	R equivalent	0.0385639667510986	sym_nodes
599	treestats	0.00189304351806641	sym_nodes
599	R equivalent	0.0430898666381836	sym_nodes
599	treestats	0.00209903717041016	sym_nodes
599	R equivalent	0.0493168830871582	sym_nodes
599	treestats	0.00227808952331543	sym_nodes
599	R equivalent	0.041895866394043	sym_nodes
599	treestats	0.00212001800537109	sym_nodes
599	R equivalent	0.0925350189208984	sym_nodes
599	treestats	0.0019838809967041	sym_nodes
599	R equivalent	0.0379619598388672	sym_nodes
599	treestats	0.00175118446350098	sym_nodes
599	R equivalent	0.039309024810791	sym_nodes
599	treestats	0.00174808502197266	sym_nodes
599	R equivalent	1.90553498268127	mpd
599	treestats	1.08957290649414e-4	mpd
599	R equivalent	1.89852404594421	mpd
599	treestats	1.05857849121094e-4	mpd
599	R equivalent	1.93253803253174	mpd
599	treestats	1.32083892822266e-4	mpd
599	R equivalent	1.84954905509949	mpd
599	treestats	1.07049942016602e-4	mpd
599	R equivalent	1.9255838394165	mpd
599	treestats	1.07049942016602e-4	mpd
599	R equivalent	2.19056296348572	mpd
599	treestats	1.21831893920898e-4	mpd
599	R equivalent	1.93345022201538	mpd
599	treestats	1.04904174804688e-4	mpd
599	R equivalent	1.80997490882874	mpd
599	treestats	1.07049942016602e-4	mpd
599	R equivalent	1.94774198532104	mpd
599	treestats	1.08957290649414e-4	mpd
599	R equivalent	2.0817449092865	mpd
599	treestats	1.11103057861328e-4	mpd
599	R equivalent	2.27958607673645	psv
599	treestats	7.60555267333984e-5	psv
599	R equivalent	2.19687604904175	psv
599	treestats	6.69956207275391e-5	psv
599	R equivalent	2.47041511535645	psv
599	treestats	7.10487365722656e-5	psv
599	R equivalent	2.23457288742065	psv
599	treestats	6.69956207275391e-5	psv
599	R equivalent	2.24115204811096	psv
599	treestats	6.07967376708984e-5	psv
599	R equivalent	2.18018293380737	psv
599	treestats	6.89029693603516e-5	psv
599	R equivalent	2.23377394676208	psv
599	treestats	6.89029693603516e-5	psv
599	R equivalent	2.24390411376953	psv
599	treestats	6.31809234619141e-5	psv
599	R equivalent	2.18833994865417	psv
599	treestats	6.38961791992188e-5	psv
599	R equivalent	2.19402384757996	psv
599	treestats	6.19888305664062e-5	psv
599	R equivalent	0.00532293319702148	vpd
599	treestats	0.00277400016784668	vpd
599	R equivalent	0.00493311882019043	vpd
599	treestats	0.00211310386657715	vpd
599	R equivalent	0.00520896911621094	vpd
599	treestats	0.0026249885559082	vpd
599	R equivalent	0.0321550369262695	vpd
599	treestats	0.00249981880187988	vpd
599	R equivalent	0.00454592704772949	vpd
599	treestats	0.00245881080627441	vpd
599	R equivalent	0.00481390953063965	vpd
599	treestats	0.00252103805541992	vpd
599	R equivalent	0.00466203689575195	vpd
599	treestats	0.00241804122924805	vpd
599	R equivalent	0.00462818145751953	vpd
599	treestats	0.00199198722839355	vpd
599	R equivalent	0.00492691993713379	vpd
599	treestats	0.00198793411254883	vpd
599	R equivalent	0.00474309921264648	vpd
